Start,Open
2020-02-26,9327.165780323
2020-02-27,8695.374107935
2020-02-28,8812.547056153
2020-02-29,8750.14460552
2020-03-01,8550.541951959
2020-03-02,8549.340701251
2020-03-03,8907.40805683
2020-03-04,8762.362408192
2020-03-05,8756.306451651
2020-03-06,9062.478817977
2020-03-07,9133.485034103
2020-03-08,8898.958236547
2020-03-09,8045.081282543
2020-03-10,7933.949977278
2020-03-11,7897.141265314
2020-03-12,7932.112311909
2020-03-13,4799.696383318
2020-03-14,5585.038431457
2020-03-15,5200.968199503
2020-03-16,5374.039138323
2020-03-17,5008.440359182
2020-03-18,5322.867474491
2020-03-19,5363.797911144
2020-03-20,6163.652015817
2020-03-21,6211.467472707
2020-03-22,6162.351079007
2020-03-23,5836.556172955
2020-03-24,6465.057235512
2020-03-25,6740.887504072
2020-03-26,6679.399746719
2020-03-27,6736.947798631
2020-03-28,6378.656391936
2020-03-29,6241.956890205
2020-03-30,5900.006585031
2020-03-31,6397.716177481
2020-04-01,6419.060999071
2020-04-02,6591.46674841
2020-04-03,6797.838573991
2020-04-04,6733.667480769
2020-04-05,6847.445950011
2020-04-06,6789.732157002
2020-04-07,7317.027619319
2020-04-08,7197.669188418
2020-04-09,7350.84701265
2020-04-10,7287.828928937
2020-04-11,6870.159673057
2020-04-12,6873.738524108
2020-04-13,6925.828475568
2020-04-14,6841.808244666
2020-04-15,6860.026011278
2020-04-16,6632.63386755
2020-04-17,7095.723992935
2020-04-18,7038.544102498
2020-04-19,7238.813999982
2020-04-20,7130.802845592
2020-04-21,6850.014587444
2020-04-22,6848.63295458
2020-04-23,7114.279112919
2020-04-24,7470.507761039
2020-04-25,7499.599961892
2020-04-26,7536.121952295
2020-04-27,7676.112823842
2020-04-28,7772.739891966
2020-04-29,7747.510263013
2020-04-30,8756.427416307
2020-05-01,8629.22539759
2020-05-02,8822.562075026
2020-05-03,8973.683542098
2020-05-04,8895.40132796
2020-05-05,8876.401349039
2020-05-06,9013.045880952
2020-05-07,9170.34293096
2020-05-08,9943.631675014
2020-05-09,9814.400817443
2020-05-10,9554.216376872
2020-05-11,8747.339336473
2020-05-12,8583.604045247
2020-05-13,8804.984468115
2020-05-14,9298.001841958
2020-05-15,9772.438556695
2020-05-16,9307.561701696
2020-05-17,9383.519750548
2020-05-18,9672.109015684
2020-05-19,9724.567636323
2020-05-20,9769.895544978
2020-05-21,9519.329840978
2020-05-22,9059.871783777
2020-05-23,9167.548507265
2020-05-24,9178.757641698
2020-05-25,8765.900390232
2020-05-26,8894.327429246
2020-05-27,8855.98982941
2020-05-28,9177.549169961
2020-05-29,9540.936504363
2020-05-30,9415.670494725
2020-05-31,9694.273434848
2020-06-01,9454.105516725
2020-06-02,10167.402716008
2020-06-03,9542.709506676
2020-06-04,9654.855411483
2020-06-05,9793.27132179
2020-06-06,9636.570304688
2020-06-07,9661.568387778
2020-06-08,9747.856807497
2020-06-09,9774.133918383
2020-06-10,9771.820948992
2020-06-11,9864.195678036
2020-06-12,9304.399497146
2020-06-13,9464.718260865
2020-06-14,9470.194859489
2020-06-15,9352.512538141
2020-06-16,9422.305416409
2020-06-17,9522.880923528
2020-06-18,9461.519582144
2020-06-19,9393.868924654
2020-06-20,9316.226995996
2020-06-21,9351.832000427
2020-06-22,9295.515456527
2020-06-23,9683.93363181
2020-06-24,9619.310235827
2020-06-25,9302.941246255
2020-06-26,9253.790441841
2020-06-27,9162.617898746
2020-06-28,9014.405432599
2020-06-29,9126.119998539
2020-06-30,9179.411116214
2020-07-01,9136.040257457
2020-07-02,9228.082821044
2020-07-03,9081.57397891
2020-07-04,9069.815385774
2020-07-05,9131.495458412
2020-07-06,9077.942345453
2020-07-07,9339.715305852
2020-07-08,9257.371172247
2020-07-09,9428.606013606
2020-07-10,9239.746147902
2020-07-11,9276.580057192
2020-07-12,9230.979937074
2020-07-13,9297.137398499
2020-07-14,9242.639686936
2020-07-15,9253.721450557
2020-07-16,9200.64875465
2020-07-17,9135.106244183
2020-07-18,9156.427377405
2020-07-19,9169.952206175
2020-07-20,9207.293260351
2020-07-21,9162.179687978
2020-07-22,9384.637280301
2020-07-23,9523.658036525
2020-07-24,9600.611539764
2020-07-25,9547.494177357
2020-07-26,9697.515158668
2020-07-27,9921.922095493
2020-07-28,11016.823968704
2020-07-29,10905.328257283
2020-07-30,11084.616889704
2020-07-31,11100.383358723
2020-08-01,11336.032192675
2020-08-02,11797.816325549
2020-08-03,11070.059688711
2020-08-04,11228.30377132
2020-08-05,11196.17762218
2020-08-06,11738.742931047
2020-08-07,11777.538369034
2020-08-08,11592.016894437
2020-08-09,11758.323338153
2020-08-10,11666.673083738
2020-08-11,11885.451397024
2020-08-12,11397.039450146
2020-08-13,11567.066722511
2020-08-14,11765.96545346
2020-08-15,11755.708157766
2020-08-16,11857.113343103
2020-08-17,11892.992797819
2020-08-18,12272.578629904
2020-08-19,11969.194370738
2020-08-20,11742.526098423
2020-08-21,11855.744857782
2020-08-22,11534.753087279
2020-08-23,11680.516312202
2020-08-24,11648.112342376
2020-08-25,11756.697839883
2020-08-26,11338.908192941
2020-08-27,11462.852017346
2020-08-28,11320.184264047
2020-08-29,11502.402891201
2020-08-30,11471.661267574
2020-08-31,11715.379855157
2020-09-01,11650.160999794
2020-09-02,11924.492570654
2020-09-03,11388.867878174
2020-09-04,10158.236884224
2020-09-05,10448.690166223
2020-09-06,10170.035547011
2020-09-07,10248.393996744
2020-09-08,10373.819673671
2020-09-09,10116.665555577
2020-09-10,10222.607116174
2020-09-11,10336.832477149
2020-09-12,10385.229624919
2020-09-13,10441.288022204
2020-09-14,10327.098000193
2020-09-15,10671.462234795
2020-09-16,10782.041277235
2020-09-17,10943.450985538
2020-09-18,10939.784675648
2020-09-19,10933.952567389
2020-09-20,11083.428565628
2020-09-21,10920.987708412
2020-09-22,10415.099656746
2020-09-23,10529.278889306
2020-09-24,10233.353551861
2020-09-25,10734.536108508
2020-09-26,10685.945175407
2020-09-27,10729.819960376
2020-09-28,10774.254373833
2020-09-29,10692.352301853
2020-09-30,10840.600465445
2020-10-01,10777.14188193
2020-10-02,10621.707590072
2020-10-03,10570.3669008
2020-10-04,10542.058432858
2020-10-05,10667.057547703
2020-10-06,10788.032090117
2020-10-07,10602.399002304
2020-10-08,10670.215540269
2020-10-09,10920.198990255
2020-10-10,11050.675887512
2020-10-11,11294.712927937
2020-10-12,11369.010052727
2020-10-13,11531.360287501
2020-10-14,11422.024201063
2020-10-15,11417.105463767
2020-10-16,11498.950040832
2020-10-17,11316.374413365
2020-10-18,11358.127960306
2020-10-19,11500.032381833
2020-10-20,11751.373870164
2020-10-21,11908.741437109
2020-10-22,12799.953004596
2020-10-23,12964.757291175
2020-10-24,12929.781613193
2020-10-25,13115.294062256
2020-10-26,13022.015623294
2020-10-27,13057.489332144
2020-10-28,13639.746153222
2020-10-29,13276.349224381
2020-10-30,13456.609309997
2020-10-31,13554.960433884
2020-11-01,13794.548579995
2020-11-02,13760.888840264
2020-11-03,13556.446654126
2020-11-04,14017.051388679
2020-11-05,14140.354542161
2020-11-06,15589.384002602
2020-11-07,15568.616616084
2020-11-08,14815.051319972
2020-11-09,15478.313162689
2020-11-10,15313.694553525
2020-11-11,15297.95996981
2020-11-12,15691.609029632
2020-11-13,16297.187308657
2020-11-14,16320.047202877
2020-11-15,16068.098174684
2020-11-16,15948.492682357
2020-11-17,16703.980983878
2020-11-18,17664.951637795
2020-11-19,17769.081098984
2020-11-20,17799.981883673
2020-11-21,18665.474201417
2020-11-22,18673.990470469
2020-11-23,18400.416213361
2020-11-24,18383.260531659
2020-11-25,19151.452512233
2020-11-26,18736.048866346
2020-11-27,17157.384114714
2020-11-28,17133.441135915
2020-11-29,17725.686439674
2020-11-30,18181.615199899
2020-12-01,19692.233922332
2020-12-02,18756.509652358
2020-12-03,19217.923079202
2020-12-04,19430.848422085
2020-12-05,18660.486213047
2020-12-06,19153.421243258
2020-12-07,19363.53181553
2020-12-08,19169.816020354
2020-12-09,18328.8917672
2020-12-10,18541.854651712
2020-12-11,18236.776368782
2020-12-12,18017.348725996
2020-12-13,18795.239774701
2020-12-14,19181.39628037
2020-12-15,19273.916377975
2020-12-16,19424.010728277
2020-12-17,21349.656699156
2020-12-18,22796.249239005
2020-12-19,23131.044599635
2020-12-20,23859.672112771
2020-12-21,23488.415479729
2020-12-22,22743.911418829
2020-12-23,23816.037879536
2020-12-24,23248.203805431
2020-12-25,23719.237056744
2020-12-26,24700.991337835
2020-12-27,26463.426391226
2020-12-28,26269.009679172
2020-12-29,27070.01978185
2020-12-30,27375.345815751
2020-12-31,28863.191665694
2021-01-01,28938.896887849
2021-01-02,29329.695772117
2021-01-03,32148.04850009
2021-01-04,32949.399464061
2021-01-05,32023.293432691
2021-01-06,33895.701913021
2021-01-07,36814.681967048
2021-01-08,39437.44033739
2021-01-09,40577.810043195
2021-01-10,40083.81722368
2021-01-11,38223.373713229
2021-01-12,35549.971250334
2021-01-13,34060.129315687
2021-01-14,37394.122642209
2021-01-15,39280.298435092
2021-01-16,36833.613578222
2021-01-17,36061.523742763
2021-01-18,35822.529922864
2021-01-19,36632.318175571
2021-01-20,36002.594349953
2021-01-21,35477.524459469
2021-01-22,30838.199012273
2021-01-23,32976.472137391
2021-01-24,32081.018951845
2021-01-25,32224.508685312
2021-01-26,32305.898873031
2021-01-27,32503.855990523
2021-01-28,30400.930931436
2021-01-29,33332.491752266
2021-01-30,34309.766648854
2021-01-31,34275.231552263
2021-02-01,33082.843766076
2021-02-02,33536.478066134
2021-02-03,35476.1418073
2021-02-04,37659.040571778
2021-02-05,36977.782665012
2021-02-06,38300.044187397
2021-02-07,39260.740661719
2021-02-08,38857.116947072
2021-02-09,46533.336937715
2021-02-10,46504.799902823
2021-02-11,44809.542155379
2021-02-12,47991.937162717
2021-02-13,47299.703224291
2021-02-14,47123.820707547
2021-02-15,48643.603406616
2021-02-16,47927.987260302
2021-02-17,49128.607890832
2021-02-18,52091.9258349
2021-02-19,51564.717399117
2021-02-20,55841.110508027
2021-02-21,55969.530622648
2021-02-22,57411.011820817
2021-02-23,54099.980661749
2021-02-24,48889.930494258
2021-02-25,49668.13321001
2021-02-26,46986.597533968
2021-02-27,46266.026627925
2021-02-28,46132.387057359
2021-03-01,45109.070026715
2021-03-02,49589.983816828
2021-03-03,48466.456336849
2021-03-04,50451.119242724
2021-03-05,48450.016215223
2021-03-06,48819.984558032
2021-03-07,48872.693979548
2021-03-08,50934.444601724
2021-03-09,52265.016204683
2021-03-10,54854.79160754
2021-03-11,55865.299828819
2021-03-12,57716.881672776
2021-03-13,57250.137875209
2021-03-14,61219.3484261
2021-03-15,59150.403028178
2021-03-16,55571.193837491
2021-03-17,56857.306066143
2021-03-18,58891.031996406
2021-03-19,57666.273208078
2021-03-20,58098.078393289
2021-03-21,58057.69
2021-03-22,57384.45757667
2021-03-23,54185.29357863
2021-03-24,54464.941296883
2021-03-25,52382.797866628
2021-03-26,51355.704557906
2021-03-27,55008.056535533
2021-03-28,55841.634784662
2021-03-29,55748.632014917
2021-03-30,57612.522985506
2021-03-31,58763.827956315
2021-04-01,58751.790587493
2021-04-02,58727.648378485
2021-04-03,58975.833538924
2021-04-04,57092.446157657
2021-04-05,58197.978729273
2021-04-06,59096.001689842
2021-04-07,57979.296824399
2021-04-08,55872.863775655
2021-04-09,58077.06
2021-04-10,58135.35
2021-04-11,59716.553420893
2021-04-12,60007.793017067
2021-04-13,59868.27
2021-04-14,63545.12
2021-04-15,62999.982633146
2021-04-16,63207.09
2021-04-17,61342.968880339
2021-04-18,60028.39
2021-04-19,56183.520461118
2021-04-20,55653.851876131
2021-04-21,56453.86
2021-04-22,53868.59
2021-04-23,51740.14985221
2021-04-24,51084.098508532
2021-04-25,50069.186874544
2021-04-26,49045.573224645
2021-04-27,53993.067739073
2021-04-28,55007.123595303
2021-04-29,54808.957932854
2021-04-30,53548.82
2021-05-01,57710.513314636
2021-05-02,57794.46273326
2021-05-03,56566.43
2021-05-04,57160.54134024
2021-05-05,53233.729539004
2021-05-06,57424.97
2021-05-07,56387.69
2021-05-08,57336.81
2021-05-09,58770.012956157
2021-05-10,58215.443921265
2021-05-11,55805.029620234
2021-05-12,56677.851352432
2021-05-13,49776.068016473
2021-05-14,49702.013319476
2021-05-15,49862.094791457
2021-05-16,46770.57
2021-05-17,46408.69
2021-05-18,43532.313050801
2021-05-19,42853.964570925
2021-05-20,36860.232114838
2021-05-21,40480.23
2021-05-22,37222.41634232098
2021-05-23,37499.78
2021-05-24,34794.268327071324
2021-05-25,38695.568599084174
2021-05-26,38318.94119977362
2021-05-27,39228.17715442078
2021-05-28,38453.42612735857
2021-05-29,35664.87
2021-05-30,34575.84
2021-05-31,35634.7
2021-06-01,37271.48845183348
2021-06-02,36679.41
2021-06-03,37573.72
2021-06-04,39192.46
2021-06-05,36847.86
2021-06-06,35512.37
2021-06-07,35827.5
2021-06-08,33566.18
2021-06-09,33403.62668135009
2021-06-10,37343.28596074506
2021-06-11,36646.86
2021-06-12,37328.2
2021-06-13,35506.77
2021-06-14,39106.54
2021-06-15,40527.71
2021-06-16,40160.01
2021-06-17,38340.491312015176
2021-06-18,38026.05
2021-06-19,35727.16
2021-06-20,35548.68
2021-06-21,35677.32936814285
2021-06-22,31694.01
2021-06-23,32470.84
2021-06-24,33612.34
2021-06-25,34662.83097443469
2021-06-26,31664.78879176883
2021-06-27,32274.97
2021-06-28,34622.0
2021-06-29,34472.11
2021-06-30,35857.88199958372
2021-07-01,35019.704840893464
2021-07-02,33504.93
2021-07-03,33803.88375786083
2021-07-04,34674.43978745392
2021-07-05,35308.197876200415
2021-07-06,33691.165289937635
2021-07-07,34220.71216933979
2021-07-08,33868.6928871052
2021-07-09,32896.810313652815
2021-07-10,33813.49466999722
2021-07-11,33511.516538868185
2021-07-12,34224.74265607296
2021-07-13,33149.98568281925
2021-07-14,32716.294205447684
2021-07-15,32824.58580697245
2021-07-16,31750.78
2021-07-17,31382.29
2021-07-18,31513.0
2021-07-19,31771.72
2021-07-20,30813.64
2021-07-21,29801.49
2021-07-22,32129.59
2021-07-23,32293.94
2021-07-24,33577.412875668226
2021-07-25,34245.83566585404
2021-07-26,35340.07
2021-07-27,37292.76
2021-07-28,39454.99
2021-07-29,40016.36
2021-07-30,39990.47
2021-07-31,42278.66
2021-08-01,41582.55975573064
2021-08-02,39918.956774115344
2021-08-03,39178.21564058625
2021-08-04,38200.89
2021-08-05,39740.02633556848
2021-08-06,40863.395308199055
2021-08-07,42775.45632742099
2021-08-08,44598.25
2021-08-09,43793.24565396788
2021-08-10,46306.06842726559
2021-08-11,45587.99083134722
2021-08-12,45554.7756
2021-08-13,44399.9813
2021-08-14,47794.48831430701
2021-08-15,47056.9824
2021-08-16,47056.2741
2021-08-17,45942.6024
2021-08-18,44681.517
2021-08-19,44752.5042
2021-08-20,46753.2071
2021-08-21,49307.45728783004
2021-08-22,48845.54568147114
2021-08-23,49279.95149462958
2021-08-24,49540.1129
2021-08-25,47680.9414
2021-08-26,48987.1091
2021-08-27,46838.8608
2021-08-28,49042.1753
2021-08-29,48879.928
2021-08-30,48763.4158
2021-08-31,46973.534
2021-09-01,47131.564
2021-09-02,48829.9747
2021-09-03,49289.8967
2021-09-04,50001.53053773124
2021-09-05,49914.7482695526
2021-09-06,51747.2295
2021-09-07,52668.6218
2021-09-08,46778.3093
2021-09-09,46051.3805
2021-09-10,46376.4646
2021-09-11,44852.1612
2021-09-12,45136.6393
2021-09-13,46057.4156
2021-09-14,44932.42345725818
2021-09-15,47068.4868
2021-09-16,48150.0101
2021-09-17,47762.1245
2021-09-18,47281.1175
2021-09-19,48310.0679
2021-09-20,47236.5087
2021-09-21,42832.2783
2021-09-22,40718.9889
2021-09-23,43536.03810136663
2021-09-24,44863.4232
2021-09-25,42803.6421
2021-09-26,42670.363350986
2021-09-27,43204.9623
2021-09-28,42111.843282596186
2021-09-29,41004.5985
2021-09-30,41536.5941
2021-10-01,43767.70376956216
2021-10-02,48147.56862983762
2021-10-03,47674.371041951264
2021-10-04,48186.6468
2021-10-05,49273.7109
2021-10-06,51500.05703123766
2021-10-07,55315.91067459052
2021-10-08,53781.69777700771
2021-10-09,53962.199
2021-10-10,54926.17141243465
2021-10-11,54695.9213
2021-10-12,57399.22646992879
2021-10-13,56030.57101118398
2021-10-14,57385.8884
2021-10-15,57312.383791730215
2021-10-16,61698.03021926293
2021-10-17,60867.89483798279
2021-10-18,61543.26469764322
2021-10-19,62020.0126
2021-10-20,64252.7263
2021-10-21,65961.04976056097
2021-10-22,62196.96438572152
2021-10-23,60690.28731420007
2021-10-24,61330.0096
2021-10-25,60883.77302258394
2021-10-26,63072.745334829735
2021-10-27,60332.0231
2021-10-28,58437.9831
2021-10-29,60599.65957349495
2021-10-30,62225.01294938173
2021-10-31,61855.94185870527
2021-11-01,61290.081559988255
2021-11-02,60939.35965542524
2021-11-03,63167.43464969524
2021-11-04,62906.69418184757
2021-11-05,61419.269642668994
2021-11-06,60958.6657416197
2021-11-07,61454.05234081732
2021-11-08,63278.23163966085
2021-11-09,67510.91942359522
2021-11-10,66929.4511216068
2021-11-11,64933.599774562026
2021-11-12,64774.2645010658
2021-11-13,64173.738741554094
2021-11-14,64385.1823
2021-11-15,65499.742006672335
2021-11-16,63609.9984
2021-11-17,60110.70413490989
2021-11-18,60347.5863
2021-11-19,56959.90006641718
2021-11-20,58068.74519656945
2021-11-21,59669.73597624479
2021-11-22,58711.913369104186
2021-11-23,56257.89895787447
2021-11-24,57531.14976857376
2021-11-25,57193.1442
2021-11-26,58913.59806474905
2021-11-27,53559.31317828634
2021-11-28,54819.26739183301
2021-11-29,57213.04314393833
2021-11-30,57767.63040979108
2021-12-01,56970.00719815786
2021-12-02,57190.9823
2021-12-03,56489.30065875455
2021-12-04,53548.269
2021-12-05,49220.04600059723
2021-12-06,49368.4935
2021-12-07,50520.54442016945
2021-12-08,50588.98583496979
2021-12-09,50460.03847818191
2021-12-10,47639.0447447972
2021-12-11,47130.0125
2021-12-12,49286.48758759578
2021-12-13,50071.27790345943
2021-12-14,46727.9998
2021-12-15,48356.78932068627
2021-12-16,48858.9746
2021-12-17,47646.9818
2021-12-18,46163.40330431097
2021-12-19,46778.23820480175
2021-12-20,46706.435661563206
2021-12-21,46911.81315992155
2021-12-22,48903.6213
2021-12-23,48593.0256
2021-12-24,50795.5980597068
2021-12-25,50768.743
2021-12-26,50390.389286298894
2021-12-27,50787.26383023923
2021-12-28,50667.9883379262
2021-12-29,47547.8655
2021-12-30,46430.48122440896
2021-12-31,47139.359
2022-01-01,46198.20378111831
2022-01-02,47722.9397
2022-01-03,47311.9467
2022-01-04,46412.0796
2022-01-05,45850.5562607672
2022-01-06,43403.542
2022-01-07,43136.994447066165
2022-01-08,41543.1601
2022-01-09,41686.15811206098
2022-01-10,41841.86351961653
2022-01-11,41835.6622
2022-01-12,42710.8475
2022-01-13,43888.844
2022-01-14,42549.959
2022-01-15,43061.11596275135
2022-01-16,43099.979069314526
2022-01-17,43072.25577567013
2022-01-18,42229.527219054544
2022-01-19,42373.5257
2022-01-20,41697.059338602194
2022-01-21,40721.94741253595
2022-01-22,36452.3925
2022-01-23,35044.3339303827
2022-01-24,36245.2641
2022-01-25,36637.1927
2022-01-26,36948.8393678863
2022-01-27,36786.69371111005
2022-01-28,37062.96442529766
2022-01-29,37741.9284
2022-01-30,38161.92908978074
2022-01-31,37913.2395
2022-02-01,38465.16237460108
2022-02-02,38699.1814
2022-02-03,36876.007
2022-02-04,37282.736
2022-02-05,41556.703347195806
2022-02-06,41426.2539
2022-02-07,42396.15324357634
2022-02-08,43837.65655746178
2022-02-09,44017.46576126489
2022-02-10,44376.4542
2022-02-11,43510.534084290666
2022-02-12,42374.9792
2022-02-13,42181.8713
2022-02-14,42046.3787
2022-02-15,42550.18171432489
2022-02-16,44522.9589
2022-02-17,43874.0659
2022-02-18,40528.1251
2022-02-19,39991.1676160714
2022-02-20,40096.00167442559
2022-02-21,38362.69454413227
2022-02-22,37060.00781112458
2022-02-23,38227.7774
2022-02-24,37216.40439314861
2022-02-25,38329.38683098384
2022-02-26,39226.46286783426
2022-02-27,39091.9507
2022-02-28,37703.77403924574
2022-03-01,43182.0054
2022-03-02,44404.9179
2022-03-03,43901.74614444535
2022-03-04,42465.00662501894
2022-03-05,39144.65308753057
2022-03-06,39399.035
2022-03-07,38398.9354607035
2022-03-08,38021.16231415389
2022-03-09,38741.22397745815
2022-03-10,41950.43523594227
2022-03-11,39427.62799071961
2022-03-12,38729.04138835053
2022-03-13,38803.98636664322
2022-03-14,37784.66665010009
2022-03-15,39669.01846865842
2022-03-16,39301.17955557872
2022-03-17,41115.36918284445
2022-03-18,40912.96043314478
2022-03-19,41752.50101772297
2022-03-20,42207.510235466405
2022-03-21,41219.86354366206
2022-03-22,41064.53842819355
2022-03-23,42362.02322597411
2022-03-24,42901.78798943004
2022-03-25,43997.597867656674
2022-03-26,44314.41581468901
2022-03-27,44532.13385177648
2022-03-28,46824.60640989382
2022-03-29,47086.20128793807
2022-03-30,47442.24333087841
2022-03-31,47055.99305392695
2022-04-01,45520.19684145574
2022-04-02,46249.9684
2022-04-03,45793.52918787272
2022-04-04,46429.49649280854
2022-04-05,46598.160049240505
2022-04-06,45479.969446432566
2022-04-07,43154.77453642844
2022-04-08,43425.244093583824
2022-04-09,42251.5612
2022-04-10,42760.39587971569
2022-04-11,42149.9799
2022-04-12,39529.55041546196
2022-04-13,40074.96196733759
2022-04-14,41131.7362
2022-04-15,39933.888799896726
2022-04-16,40554.4702
2022-04-17,40374.3856
2022-04-18,39695.5398
2022-04-19,40799.9436
2022-04-20,41493.8019
2022-04-21,41353.67675611718
2022-04-22,40480.3508
2022-04-23,39715.1349
2022-04-24,39441.6583
2022-04-25,39464.99826486009
2022-04-26,40420.005235221375
2022-04-27,38115.3023
2022-04-28,39235.7651
2022-04-29,39746.6764
2022-04-30,38600.0198503306
2022-05-01,37636.0214183511
2022-05-02,38465.5131
2022-05-03,38509.9527675975
2022-05-04,37723.63988854195
2022-05-05,39690.0317
2022-05-06,36571.6072
2022-05-07,36019.5551
2022-05-08,35478.5649
2022-05-09,34062.89399546784
2022-05-10,30106.4345631016
2022-05-11,31000.9768
2022-05-12,29044.2593
2022-05-13,29012.3858
2022-05-14,29289.7779
2022-05-15,30076.9329
2022-05-16,31293.22238528581
2022-05-17,29833.05249547627
2022-05-18,30446.067278936705
2022-05-19,28696.6142
2022-05-20,30319.70836754256
2022-05-21,29205.287516253396
2022-05-22,29445.062122180065
2022-05-23,30295.927741628228
2022-05-24,29096.33018763284
2022-05-25,29654.5966
2022-05-26,29554.5432
2022-05-27,29194.91
2022-05-28,28605.61108816132
2022-05-29,29031.307367141795
2022-05-30,29468.0772
2022-05-31,31734.2022
2022-06-01,31779.99955446586
2022-06-02,29795.17499385396
2022-06-03,30461.94853738794
2022-06-04,29705.77615194857
2022-06-05,29847.32634215065
2022-06-06,29930.459302694697
2022-06-07,31380.1353
2022-06-08,31120.2203
2022-06-09,30212.851075047554
2022-06-10,30078.132330542816
2022-06-11,29095.18110472262
2022-06-12,28415.5422
2022-06-13,26599.661163385103
2022-06-14,22456.78080218805
2022-06-15,22174.8006
2022-06-16,22579.09595314375
2022-06-17,20406.0243
2022-06-18,20461.9237
2022-06-19,19010.4765
2022-06-20,20580.038
2022-06-21,20577.5997
2022-06-22,20722.225852523035
2022-06-23,19975.729925447067
2022-06-24,21097.6645
2022-06-25,21221.52690442072
2022-06-26,21504.60596690371
2022-06-27,21036.933
2022-06-28,20715.201372762695
2022-06-29,20278.898
2022-06-30,20117.9242
2022-07-01,19922.81904792033
2022-07-02,19266.38852218806
2022-07-03,19249.34729889521
2022-07-04,19317.458
2022-07-05,20219.6652
2022-07-06,20209.97546716581
2022-07-07,20562.573465552563
2022-07-08,21654.135499138163
2022-07-09,21594.395622244985
2022-07-10,21584.981658562705
2022-07-11,20849.271921637504
2022-07-12,19961.358397116197
2022-07-13,19330.0263
2022-07-14,20241.3541
2022-07-15,20587.367
2022-07-16,20825.95712567454
2022-07-17,21207.850954037367
2022-07-18,20787.37682154441
2022-07-19,22517.09549629813
2022-07-20,23409.933
2022-07-21,23219.1382
2022-07-22,23153.3584
2022-07-23,22683.3616
2022-07-24,22459.036285746173
2022-07-25,22583.915772423832
2022-07-26,21317.184
2022-07-27,21279.622352812028
2022-07-28,22954.9980721542
2022-07-29,23852.00875970416
2022-07-30,23789.5514
2022-07-31,23635.63635852476
2022-08-01,23311.5556
2022-08-02,23281.93086710305
2022-08-03,22986.79764383069
2022-08-04,22817.335295209105
2022-08-05,22603.2293453377
2022-08-06,23296.01435871449
2022-08-07,22941.6741
2022-08-08,23173.56449345656
2022-08-09,23817.559
2022-08-10,23145.39408153974
2022-08-11,23956.83580403064
2022-08-12,23934.3906
2022-08-13,24399.2979
2022-08-14,24443.207718102647
2022-08-15,24300.94303970077
2022-08-16,24088.5357
2022-08-17,23858.86041940708
2022-08-18,23338.393003726764
2022-08-19,23192.0722
2022-08-20,20836.67633236989
2022-08-21,21138.109082009472
2022-08-22,21511.405475999924
2022-08-23,21412.8329
2022-08-24,21512.99518954893
2022-08-25,21367.72490927717
2022-08-26,21563.193109764416
2022-08-27,20254.82006359482
2022-08-28,20032.7284
2022-08-29,19539.5807
2022-08-30,20295.057469407144
2022-08-31,19794.2573
2022-09-01,20053.474
2022-09-02,20123.43013005395
2022-09-03,19957.5713
2022-09-04,19830.80645739004
2022-09-05,20000.399475766444
2022-09-06,19786.60740136216
2022-09-07,18785.90732919724
2022-09-08,19283.333150304185
2022-09-09,19324.6317
2022-09-10,21362.69347040769
2022-09-11,21648.39
2022-09-12,21818.602960045457
2022-09-13,22399.97823239505
2022-09-14,20175.70208744156
2022-09-15,20221.790212423784
2022-09-16,19702.014
2022-09-17,19803.71232683336
2022-09-18,20121.84930436327
2022-09-19,19420.56090741535
2022-09-20,19537.112899779106
2022-09-21,18873.9083
2022-09-22,18480.425741563275
2022-09-23,19404.73612890737
2022-09-24,19290.27961354254
2022-09-25,18923.4988
2022-09-26,18802.6997
2022-09-27,19224.7583
2022-09-28,19109.881484046262
2022-09-29,19417.118874852273
2022-09-30,19595.196446577607
2022-10-01,19424.060071751013
2022-10-02,19311.0991
2022-10-03,19057.64369556662
2022-10-04,19621.4414
2022-10-05,20339.9766
2022-10-06,20157.0733
2022-10-07,19956.8027
2022-10-08,19533.27670813211
2022-10-09,19415.1815
2022-10-10,19443.0047
2022-10-11,19133.077336484497
2022-10-12,19060.6544
2022-10-13,19155.03423228382
2022-10-14,19380.655778675835
2022-10-15,19182.2476
2022-10-16,19066.0574
2022-10-17,19256.406229271728
2022-10-18,19546.0154
2022-10-19,19329.1763
2022-10-20,19123.6291
2022-10-21,19042.7405
2022-10-22,19162.5376
2022-10-23,19203.7979
2022-10-24,19564.5146
2022-10-25,19330.2129
2022-10-26,20081.820635392458
2022-10-27,20766.8098868083
2022-10-28,20292.405845082885
2022-10-29,20595.37894230647
2022-10-30,20809.808812007188
2022-10-31,20620.8161
2022-11-01,20495.705989306138
2022-11-02,20481.979
2022-11-03,20150.544414721986
2022-11-04,20205.27906093952
2022-11-05,21145.628
2022-11-06,21302.3297
2022-11-07,20918.1723
2022-11-08,20590.7499
2022-11-09,18545.16181674136
2022-11-10,15897.516595524545
2022-11-11,17592.6207
2022-11-12,17047.8221
2022-11-13,16800.9926
2022-11-14,16331.35217790576
2022-11-15,16614.28715429449
2022-11-16,16898.2358
2022-11-17,16670.395122861475
2022-11-18,16692.922783418253
2022-11-19,16704.62139577964
2022-11-20,16704.48043265009
2022-11-21,16286.8064
2022-11-22,15781.030076108182
2022-11-23,16221.67
